000001||01||00000001||00000001||00000380||VILA ELEONOR
000001||01||00000001||00000001||00000381||CHACARA DALLAS
000001||01||00000001||00000001||00000382||PARADA INGLESA
000001||01||00000001||00000001||00000383||BUTANTA
000001||01||00000001||00000001||00000384||BRAGANCA PAULISTA
000001||01||00000001||00000001||00000385||PQ EDU CHAVES
000001||01||00000001||00000001||00000386||VILA CARMOSINA
000001||01||00000001||00000001||00000387||JD ROSA MARIA
000001||01||00000001||00000001||00000388||VILA DEODORO
000001||01||00000001||00000001||00000389||PQ SAO DOMINGOS
000001||01||00000001||00000001||00000390||IMIRIM
000001||01||00000001||00000001||00000391||CHORA MENINO
000001||01||00000001||00000001||00000392||JD SAO BENTO
000001||01||00000001||00000001||00000393||VILA LEONOR
000001||01||00000001||00000001||00000394||JD VALPARAISO
000001||01||00000001||00000001||00000395||PEDRA BRANCA - MANDAQUI
000001||01||00000001||00000001||00000396||PEDRA BRANCA
000001||01||00000001||00000001||00000397||JARDIM IMPERIAL
000001||01||00000001||00000001||00000398||VL MOINHO VELHO
000001||01||00000001||00000001||00000399||SANTA TEREZINHA
000001||01||00000001||00000001||00000400||PQ SANTO ANTONIO
000001||01||00000001||00000001||00000401||SAO JOAO
000001||01||00000001||00000001||00000402||JD.MOJOLO
000001||01||00000001||00000001||00000403||JARDIM FRANCA
000001||01||00000001||00000001||00000404||VILA SILVIA
000001||01||00000001||00000001||00000405||VL SOCORRO
000001||01||00000001||00000001||00000406||VL NOVA CUMBICA
000001||01||00000001||00000001||00000407||VILA CALIFORNIA
000001||01||00000001||00000001||00000408||ATIBAIA VISTA DA MONTANHA
000001||01||00000001||00000001||00000409||PALMAS DO TREMEMBE
000001||01||00000001||00000001||00000410||VILA BUENOS AIRES
000001||01||00000001||00000001||00000411||VILA SOFIA
000001||01||00000001||00000001||00000412||JARDIM LEONOR
000001||01||00000001||00000001||00000413||SAO JOAO DA BOA VISTA
000001||01||00000001||00000001||00000414||TEOTONIO VILELA
000001||01||00000001||00000001||00000415||CHACARA KLABIN
000001||01||00000001||00000001||00000416||PERDIZES
000001||01||00000001||00000001||00000417||JD. CACHOEIRA
000001||01||00000001||00000001||00000418||VILA EUCLIDES
000001||01||00000001||00000001||00000419||DISTR. INDUSTRIAL
000001||01||00000001||00000001||00000420||VILA ZELIA
000001||01||00000001||00000001||00000421||JARDIM BELVAL
000001||01||00000001||00000001||00000422||JARDIM GUANCA
000001||01||00000001||00000001||00000423||V. RIO BRANCO
000001||01||00000001||00000001||00000424||VILA ROMERO
000001||01||00000001||00000002||00000002||CAMPO BELO
000001||01||00000001||00000002||00000003||INTERLAGOS
000001||01||00000001||00000002||00000004||IPIRANGA
000001||01||00000001||00000002||00000005||MORUMBI
000001||01||00000001||00000002||00000006||VILA SAO JOSE
000001||01||00000001||00000002||00000007||BROOKLIN
000001||01||00000001||00000002||00000008||ITAIM BIBI
000001||01||00000001||00000002||00000009||SAUDE
000001||01||00000001||00000002||00000010||PLANALTO PAULISTA
000001||01||00000001||00000002||00000011||INDIANOPOLIS
000001||01||00000001||00000002||00000012||SANTO AMARO
000001||01||00000001||00000002||00000013||VILA MARIANA
000001||01||00000001||00000002||00000014||JD. CELESTE
000001||01||00000001||00000002||00000015||BALNEARIO SAO FRANCISCO
000001||01||00000001||00000002||00000016||VILA SANTA CATARINA
000001||01||00000001||00000002||00000017||PQ. 3∫ LAGO
000001||01||00000001||00000002||00000018||BROOKLIN NOVO
000001||01||00000001||00000002||00000020||JD. DA GLORIA
000001||01||00000001||00000002||00000021||JABAQUARA
000001||01||00000001||00000002||00000022||JD. ALADIM
000001||01||00000001||00000002||00000023||SACOMA
000001||01||00000001||00000002||00000024||JD. IRAPIRANGA
000001||01||00000001||00000002||00000025||JD. CORDEIRO
000001||01||00000001||00000002||00000026||S. JOAO CLIMACO
000001||01||00000001||00000002||00000027||PQ DO ENGENHO
